"Elevation","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.27055e+00,1,4.18724e+05,-5.70988e+04,0.00000e+00,0.00000e+00
-1.28450e+00,1,4.28241e+05,-4.75823e+04,0.00000e+00,0.00000e+00
-1.29592e+00,1,4.37757e+05,-3.80659e+04,0.00000e+00,0.00000e+00
-1.30484e+00,1,4.47274e+05,-2.85494e+04,0.00000e+00,0.00000e+00
-1.31116e+00,1,4.56790e+05,-1.90329e+04,0.00000e+00,0.00000e+00
-1.31498e+00,1,4.66307e+05,-9.51646e+03,0.00000e+00,0.00000e+00
-1.31629e+00,1,4.75823e+05,0.00000e+00,0.00000e+00,0.00000e+00
-1.31496e+00,1,4.85340e+05,9.51646e+03,0.00000e+00,0.00000e+00
-1.31115e+00,1,4.94856e+05,1.90329e+04,0.00000e+00,0.00000e+00
-1.30483e+00,1,5.04373e+05,2.85494e+04,0.00000e+00,0.00000e+00
-1.29592e+00,1,5.13889e+05,3.80659e+04,0.00000e+00,0.00000e+00
-1.28447e+00,1,5.23406e+05,4.75823e+04,0.00000e+00,0.00000e+00
-1.27051e+00,1,5.32922e+05,5.70988e+04,0.00000e+00,0.00000e+00
-1.25402e+00,1,5.42438e+05,6.66152e+04,0.00000e+00,0.00000e+00
-1.23505e+00,1,5.51955e+05,7.61317e+04,0.00000e+00,0.00000e+00
-1.21338e+00,1,5.61471e+05,8.56482e+04,0.00000e+00,0.00000e+00
-1.18930e+00,1,5.70988e+05,9.51646e+04,0.00000e+00,0.00000e+00
-1.16263e+00,1,5.80504e+05,1.04681e+05,0.00000e+00,0.00000e+00
-1.13340e+00,1,5.90021e+05,1.14198e+05,0.00000e+00,0.00000e+00
-1.10172e+00,1,5.99537e+05,1.23714e+05,0.00000e+00,0.00000e+00
-1.06738e+00,1,6.09054e+05,1.33230e+05,0.00000e+00,0.00000e+00
-1.03054e+00,1,6.18570e+05,1.42747e+05,0.00000e+00,0.00000e+00
-9.91174e-01,1,6.28087e+05,1.52263e+05,0.00000e+00,0.00000e+00
-9.49275e-01,1,6.37603e+05,1.61780e+05,0.00000e+00,0.00000e+00
-9.04851e-01,1,6.47120e+05,1.71296e+05,0.00000e+00,0.00000e+00
-8.57858e-01,1,6.56636e+05,1.80813e+05,0.00000e+00,0.00000e+00
-8.08367e-01,1,6.66152e+05,1.90329e+05,0.00000e+00,0.00000e+00
-7.56263e-01,1,6.75669e+05,1.99846e+05,0.00000e+00,0.00000e+00
-7.01670e-01,1,6.85185e+05,2.09362e+05,0.00000e+00,0.00000e+00
-6.44529e-01,1,6.94702e+05,2.18879e+05,0.00000e+00,0.00000e+00
-5.84812e-01,1,7.04218e+05,2.28395e+05,0.00000e+00,0.00000e+00
-5.22518e-01,1,7.13735e+05,2.37912e+05,0.00000e+00,0.00000e+00
-4.57419e-01,1,7.23251e+05,2.47428e+05,0.00000e+00,0.00000e+00
-3.88919e-01,1,7.32768e+05,2.56945e+05,0.00000e+00,0.00000e+00
-3.16484e-01,1,7.42284e+05,2.66461e+05,0.00000e+00,0.00000e+00
-2.40159e-01,1,7.51801e+05,2.75977e+05,0.00000e+00,0.00000e+00
-1.60879e-01,1,7.61317e+05,2.85494e+05,0.00000e+00,0.00000e+00
-8.03788e-02,1,7.70834e+05,2.95010e+05,0.00000e+00,0.00000e+00
7.65283e-04,1,7.80350e+05,3.04527e+05,0.00000e+00,0.00000e+00
8.29384e-02,1,7.89867e+05,3.14043e+05,0.00000e+00,0.00000e+00
1.67300e-01,1,7.99383e+05,3.23560e+05,0.00000e+00,0.00000e+00
2.55273e-01,1,8.08900e+05,3.33076e+05,0.00000e+00,0.00000e+00
3.47182e-01,1,8.18416e+05,3.42593e+05,0.00000e+00,0.00000e+00
4.39703e-01,1,8.27932e+05,3.52109e+05,0.00000e+00,0.00000e+00
5.30669e-01,1,8.37449e+05,3.61626e+05,0.00000e+00,0.00000e+00
6.25132e-01,1,8.46965e+05,3.71142e+05,0.00000e+00,0.00000e+00
7.28330e-01,1,8.56482e+05,3.80659e+05,0.00000e+00,0.00000e+00
8.35620e-01,1,8.65998e+05,3.90175e+05,0.00000e+00,0.00000e+00
9.41566e-01,1,8.75515e+05,3.99692e+05,0.00000e+00,0.00000e+00
1.05682e+00,1,8.85031e+05,4.09208e+05,0.00000e+00,0.00000e+00
1.14275e+00,1,8.94548e+05,4.18724e+05,0.00000e+00,0.00000e+00
1.25043e+00,1,9.04064e+05,4.28241e+05,0.00000e+00,0.00000e+00
1.67277e+00,1,9.13581e+05,4.37757e+05,0.00000e+00,0.00000e+00
3.94412e+00,1,9.23097e+05,4.47274e+05,0.00000e+00,0.00000e+00
6.26333e+00,1,9.32614e+05,4.56790e+05,0.00000e+00,0.00000e+00
8.63197e+00,1,9.42130e+05,4.66307e+05,0.00000e+00,0.00000e+00
1.10482e+01,1,9.51646e+05,4.75823e+05,0.00000e+00,0.00000e+00
